ID,Severity,Time,City,Traffic_Signal,Humidity(%),Crossing,Sunrise_Sunset
A-2385529,2,2018-12-07 08:13:14,Nashville,False,79.0,True,Day
A-5033534,2,2022-03-11 16:34:00,Detroit,False,61.0,False,Day
A-7438566,2,2019-02-01 09:27:00,Sandy,False,58.0,False,Day
A-6923995,2,2020-11-20 03:30:00,Kissimmee,False,90.0,False,Night
A-1543513,2,2020-03-27 12:28:16,Marysville,False,49.0,False,Day
A-3793030,2,2022-07-22 16:51:00,Canton,False,34.0,False,Day
A-357015,2,2017-03-10 14:56:52,Fort Myers,True,36.0,False,Day
A-5509891,2,2021-05-07 10:52:31,Fargo,False,38.0,False,Day
A-5330671,2,2022-02-11 13:48:30,Brea,False,15.0,False,Day
A-1942427,2,2019-08-30 19:50:55,Richmond,False,58.0,False,Night
A-5776037,2,2021-09-24 18:42:22,Orlando,False,67.0,True,Day
A-3628400,2,2017-06-09 16:34:16,Charlotte,True,30.0,False,Day
A-6354592,4,2021-01-01 23:00:40,Heber City,False,,False,Night
A-4816887,4,2022-04-15 23:13:00,Smithfield,False,72.0,False,Night
A-4059442,2,2022-05-13 01:42:00,Santa Rosa,False,77.0,False,Night
A-6576342,2,2020-11-13 15:11:00,San Diego,False,56.0,False,Day
A-4275848,2,2022-12-23 23:23:30,Grand Prairie,False,33.0,False,Night
A-7400263,2,2019-09-27 03:20:00,Oakland,False,78.0,False,Night
A-5878354,2,2021-09-17 14:23:47,Baton Rouge,False,67.0,False,Day
A-7375477,2,2019-11-08 18:13:00,Royal Oaks,False,86.0,False,Night
A-5426110,2,2022-02-04 16:01:30,Duarte,False,11.0,False,Day
A-5485498,2,2021-10-08 08:05:00,Ramey,False,100.0,False,Day
A-6668596,2,2020-12-11 00:33:51,Miami,False,67.0,False,Night
A-7581872,2,2018-05-11 16:54:52,Pueblo,False,28.0,False,Day
A-2555758,2,2018-08-31 17:18:45,Durham,False,62.0,False,Day
A-1863593,2,2019-10-04 06:45:23,Charlotte,True,90.0,True,Night
A-4750986,2,2021-12-31 11:57:30,St Augustine,False,76.0,False,
A-656613,2,2022-04-08 06:45:41,Massapequa,False,89.0,False,Day
A-2234387,2,2019-03-22 16:29:34,Tulsa,True,22.0,True,Day
A-5134803,2,2022-03-11 08:39:00,Uniontown,False,74.0,False,Day
A-6755696,2,2020-12-18 14:33:30,Miami,False,55.0,True,Day
A-2598446,2,2018-09-21 10:47:02,Charlotte,True,72.0,True,Day
A-2737462,2,2018-06-01 14:12:52,Tucson,True,5.0,False,Day
A-4564611,2,2022-07-22 14:17:21,Chattanooga,False,61.0,False,Day
A-656003,2,2022-04-08 17:18:47,Nicolaus,False,22.0,False,Day
A-2791003,2,2018-06-29 05:35:51,Nashville,False,,False,Day
A-943087,2,2021-08-06 20:27:25,Santa Monica,True,84.0,True,Night
A-4771856,2,2022-12-30 23:25:00,Redway,False,88.0,False,Night
A-3259388,2,2017-10-20 00:44:17,Los Angeles,False,79.0,False,Night
A-5539626,2,2021-07-09 15:51:36,Chesterton,False,59.0,False,Day
A-6803706,2,2020-12-11 15:03:17,Lake Worth,False,57.0,False,Day
A-3205364,2,2017-11-24 05:28:08,Portland,True,93.0,True,Night
A-2287506,2,2019-02-15 08:45:17,Charlotte,True,61.0,False,Day
A-5147309,2,2022-07-08 11:24:00,La Crescenta,False,47.0,False,Day
A-5777281,2,2021-11-05 15:55:30,Lees Summit,False,59.0,False,Day
A-2014481,2,2019-08-09 14:26:55,Howard,False,24.0,False,Day
A-2149369,3,2019-04-05 15:07:08,Pawtucket,False,22.0,False,Day
A-1558389,2,2020-04-17 14:56:19,Oklahoma City,False,59.0,False,Day
A-3258270,3,2017-10-20 16:48:25,Orangeburg,False,23.0,False,Day
A-4229227,2,2022-06-10 11:06:30,Castro Valley,False,44.0,False,Day
A-6087300,2,2021-10-15 10:14:00,Ocala,False,87.0,False,Day
A-6793848,2,2020-10-30 01:01:10,Portland,False,93.0,False,Night
A-5085781,2,2022-04-01 13:56:00,Aptos,False,67.0,False,Day
A-7083291,2,2020-06-12 01:24:00,Saint James,False,63.0,False,Night
A-7282040,3,2020-01-03 05:00:33,Santa Fe Springs,False,86.0,False,Night
A-3603452,4,2017-04-28 02:23:22,Watertown,False,100.0,False,Night
A-5492857,2,2021-12-24 23:34:00,Jamestown,False,100.0,False,Night
A-1871280,3,2019-09-20 16:32:58,Olympia,False,61.0,False,Day
A-7648578,3,2017-12-15 16:54:23,Hampshire,False,70.0,False,Night
A-6592967,2,2020-12-11 23:59:46,Washington,False,95.0,False,Night
A-1871636,3,2019-09-20 20:00:58,Paramount,False,68.0,False,Night
A-6425191,2,2021-01-22 11:44:00,Kissimmee,False,64.0,True,Day
A-1661093,2,2020-02-21 05:20:37,Bradenton,False,93.0,False,Night
A-6529475,2,2021-02-19 17:53:00,Hialeah,True,66.0,False,Day
A-4507024,2,2022-02-04 15:37:50,Herndon,False,82.0,False,Day
A-7620772,3,2018-02-16 08:48:35,Chesapeake,False,73.0,False,Day
A-437864,3,2017-05-19 15:56:51,Stockton,False,16.0,False,Day
A-2530175,3,2018-10-19 16:01:51,Saint Petersburg,True,48.0,False,Day
A-3635754,4,2017-06-23 16:20:07,Salt Lake City,True,15.0,True,Day
A-6433178,2,2021-01-15 17:56:00,New Port Richey,True,93.0,False,Night
A-2898482,3,2018-04-20 12:23:03,Norcross,False,30.0,False,Day
A-1156041,2,2021-02-12 06:32:08,Houston,False,93.0,False,Night
A-3619561,4,2017-05-12 07:37:55,Heyburn,False,41.0,False,Day
A-7068461,2,2020-06-05 18:01:24,Syracuse,True,44.0,True,Day
A-2359357,2,2019-01-25 08:38:15,Chagrin Falls,False,85.0,False,Day
A-6285780,2,2021-10-15 15:20:00,Tucson,False,14.0,False,Day
A-3229996,2,2017-10-06 12:29:10,Seattle,False,48.0,False,Day
A-4966004,2,2022-05-27 08:59:00,Clearwater,False,79.0,False,Day
A-1528195,2,2020-03-13 14:24:32,Tucson,False,33.0,False,Day
A-6164426,2,2021-10-29 18:36:43,Sealy,False,28.0,False,Day
A-7720753,3,2019-05-10 09:59:46,Manassas,False,73.0,False,Day
A-6506418,2,2021-02-12 22:25:55,Salem,False,88.0,False,Night
A-6701339,2,2020-10-30 22:02:39,Buffalo,False,79.0,False,Night
A-6178396,2,2021-12-03 19:14:00,Seattle,False,79.0,False,Night
A-7278637,2,2020-02-28 10:32:00,Berkeley,False,49.0,False,Day
A-1661781,2,2020-02-21 11:53:31,Tulsa,True,41.0,True,Day
A-4623854,2,2023-01-20 09:32:00,Morrison,False,54.0,False,Day
A-1543547,3,2020-03-27 04:49:46,Chula Vista,False,,False,Night
A-1699054,2,2019-12-06 19:43:58,Dillon,False,94.0,False,Night
A-2714183,2,2018-07-20 07:31:03,Palmyra,False,74.0,False,Day
A-1375793,2,2020-07-03 11:20:20,Brooklyn,True,51.0,True,Day
A-1490944,2,2020-06-26 06:19:36,Austin,True,84.0,False,Night
A-4937900,2,2022-09-02 15:35:01,Pensacola,False,61.0,False,Day
A-2977847,3,2018-03-30 11:34:08,Dunkirk,False,89.0,False,Day
A-2190510,3,2019-04-26 10:44:46,Minneapolis,False,43.0,False,Day
A-7104916,2,2020-03-06 14:35:17,Miami,False,62.0,False,Day
A-1089358,3,2021-04-09 04:24:16,Los Angeles,False,83.0,False,Night
A-320412,2,2017-01-27 11:11:36,Saint Petersburg,False,49.0,False,Day
A-7263505,4,2020-02-14 07:40:00,Lake Elsinore,True,76.0,True,Day
A-407653,3,2017-04-28 17:53:03,Perris,False,20.0,False,Day
A-3147494,3,2017-12-22 13:17:12,Dallas,False,89.0,False,Day
A-4878500,2,2022-04-29 14:11:00,Simi Valley,False,30.0,False,Day
A-6217767,2,2021-09-24 13:52:04,Ocean City,False,,False,Day
A-3671825,2,2023-03-24 01:31:00,San Francisco,False,61.0,False,Night
A-2287371,2,2019-02-15 06:04:22,Washington,False,48.0,True,Night
A-4193524,2,2022-07-01 16:09:00,Gridley,False,23.0,False,Day
A-5987519,2,2021-06-18 04:33:49,Pell City,False,81.0,False,Night
A-2834216,3,2018-05-18 02:11:24,Mission Viejo,False,78.0,False,Night
A-4066421,2,2022-01-14 14:19:30,El Paso,False,9.0,False,Day
A-7401018,2,2019-09-27 16:59:00,Cerritos,False,57.0,False,Day
A-3450947,4,2016-12-16 04:32:31,Bronx,True,48.0,False,Night
A-4882285,2,2022-06-24 18:44:00,Irvine,False,55.0,False,Day
A-590627,2,2022-06-17 05:55:04,Minneapolis,False,80.0,False,Day
A-3115255,3,2017-12-08 08:06:09,Miamisburg,False,84.0,False,Day
A-2556286,3,2018-08-31 16:20:45,Raleigh,False,48.0,False,Day
A-4495683,2,2022-11-18 07:35:00,Fort Lauderdale,True,81.0,True,Day
A-6363998,2,2021-01-29 21:45:31,Winter Park,False,74.0,False,Night
A-7322504,2,2019-12-20 17:53:00,Saint Paul,False,81.0,False,Night
A-5457216,2,2022-03-11 09:06:30,Orlando,False,82.0,False,Day
A-1354008,2,2020-10-23 18:41:28,Indianapolis,True,100.0,False,Day
A-4194557,2,2022-10-07 20:26:40,Townsend,False,72.0,False,Night
A-6790787,2,2020-11-27 14:54:30,Sarasota,False,64.0,False,Day
A-952849,2,2021-07-30 05:56:57,Hayward,False,89.0,False,Night
A-2038698,2,2019-06-07 09:30:48,Orlando,False,74.0,False,Day
A-5633776,2,2021-11-05 01:37:00,Tallahassee,False,75.0,False,Night
A-4479548,2,2022-05-27 14:59:00,Stockton,False,40.0,False,Day
A-2081111,2,2019-05-31 08:20:27,Lexington,False,56.0,False,Day
A-7631879,4,2018-01-12 12:23:31,Kearny,False,93.0,False,Day
A-2066041,2,2019-06-21 13:13:26,Fort McDowell,False,13.0,False,Day
A-3783226,2,2023-01-27 09:34:00,Sacramento,False,68.0,False,Day
A-7196398,1,2020-04-24 08:15:49,Commerce City,True,86.0,False,Day
A-1747735,2,2019-10-11 14:56:56,Candler,False,46.0,False,Day
A-511141,2,2017-07-28 14:49:22,Houston,True,37.0,False,Day
A-3429292,2,2017-01-13 15:50:42,Fort Worth,False,93.0,False,Day
A-12041,3,2017-01-20 19:17:07,Pleasanton,False,86.0,False,Night
A-4078040,2,2022-10-14 10:15:05,Napoleon,False,50.0,False,Day
A-2360772,2,2019-01-25 19:25:40,Tulsa,True,78.0,True,Night
A-793954,2,2021-12-03 16:13:16,Moore,True,24.0,False,Day
A-4569880,2,2022-04-01 07:54:33,Spartanburg,False,62.0,False,Day
A-1930407,3,2019-08-23 18:12:22,San Antonio,False,33.0,False,Day
A-176240,2,2016-08-26 19:26:27,Streamwood,False,66.0,False,Day
A-3808332,2,2022-04-15 00:10:00,Bozeman,False,77.0,False,Night
A-6391372,2,2021-01-08 02:45:07,Lafayette,False,76.0,False,Night
A-1184315,2,2021-01-22 15:05:30,Stillwater,False,45.0,False,Day
A-4675937,2,2022-05-27 12:11:30,Kansas City,False,51.0,False,Day
A-52289,2,2016-07-29 08:52:59,Running Springs,False,35.0,False,Day
A-3937225,2,2022-01-28 18:45:00,Rowland Heights,True,9.0,False,Night
A-7346653,2,2019-10-18 17:27:00,Arcadia,False,28.0,False,Day
A-5189584,2,2022-10-14 17:11:48,Austin,False,40.0,False,Day
A-5168813,2,2022-02-04 08:37:30,Sanford,False,100.0,False,Day
A-7547760,2,2018-08-10 16:15:38,La Grande,False,18.0,False,Day
A-6703524,2,2020-11-06 14:03:00,Dallas,False,55.0,False,Day
A-525595,3,2022-08-26 17:18:26,Madison,False,55.0,False,Day
A-518051,3,2022-09-02 17:21:34,Bridgeport,False,43.0,False,Day
A-4360575,2,2022-05-27 06:54:30,Lake Charles,False,88.0,False,Day
A-4449303,2,2022-03-11 12:08:30,Minneapolis,False,52.0,False,Day
A-2446999,2,2018-11-09 10:31:29,Houston,True,93.0,False,Day
A-3852,3,2016-07-22 18:20:53,Alamo,False,15.0,False,Day
A-5610881,2,2021-05-28 07:02:30,Los Angeles,False,75.0,False,Day
A-4981022,2,2022-12-16 13:04:48,Cleveland,False,46.0,False,Day
A-2164273,3,2019-04-12 16:58:22,Tucker,False,51.0,False,Day
A-4598985,2,2022-12-02 11:28:27,Lancaster,True,53.0,False,Day
A-4440078,2,2022-12-16 10:57:00,Rushmore,False,85.0,False,Day
A-1137134,2,2021-02-26 06:26:01,Portage,False,84.0,False,Night
A-2164167,2,2019-04-12 09:16:40,Spartanburg,False,94.0,False,Day
A-4175211,2,2022-10-07 16:21:00,Livermore,False,21.0,False,Day
A-6483263,2,2021-01-01 16:39:00,Columbus,False,93.0,False,Day
A-1482809,2,2020-06-19 11:47:36,Riverside,False,58.0,False,Day
A-5062550,2,2022-09-23 09:26:23,Gardner,False,81.0,False,Day
A-186216,2,2016-11-25 11:48:55,Burton,False,93.0,False,Day
A-869523,2,2021-10-08 15:17:26,Georgetown,False,78.0,False,Day
A-5174664,2,2023-01-27 13:09:00,Orlando,True,34.0,True,Day
A-502710,3,2017-07-21 16:33:07,Wixom,False,46.0,False,Day
A-7045309,2,2020-05-22 22:23:40,Cincinnati,True,58.0,True,Night
A-7375253,2,2019-11-08 15:15:00,Fresno,False,22.0,False,Day
A-505345,2,2017-07-28 14:09:11,Hillsdale,False,58.0,False,Day
A-2051177,2,2019-06-14 13:28:54,Orange,False,49.0,False,Day
A-255475,2,2016-09-02 12:34:28,Jenkintown,False,43.0,True,Day
A-3002889,3,2018-02-09 17:52:31,Salt Lake City,False,42.0,False,Day
A-3864912,2,2022-07-01 13:12:30,Ruther Glen,False,54.0,False,Day
A-5859915,2,2021-10-22 09:25:00,Stafford,False,55.0,False,Day
A-6499058,2,2021-01-15 13:21:00,Orlando,False,72.0,False,Day
A-5822437,2,2021-07-23 14:54:53,Hialeah,False,57.0,False,Day
A-7484085,2,2018-12-14 16:28:52,Winter Garden,False,90.0,False,Day
A-6555375,2,2021-01-29 23:09:00,Southport,False,45.0,False,Night
A-232735,2,2016-12-23 20:38:19,Hatfield,True,81.0,False,Night
A-2639403,2,2018-08-10 08:03:25,Katy,False,100.0,False,Day
A-2344692,2,2019-01-18 08:01:40,Hartford,False,72.0,False,Day
A-943710,2,2021-08-06 11:51:24,Glendale,False,47.0,False,Day
A-7031552,2,2020-05-15 13:39:00,West Valley City,False,28.0,False,Day
A-2027276,2,2019-08-16 12:26:35,Greenville,False,53.0,True,Day
A-3076191,2,2018-01-19 11:11:09,El Paso,True,34.0,False,Day
A-7447973,2,2019-02-15 00:01:06,Medford,False,89.0,False,Night
A-7658243,2,2017-11-10 08:09:54,Saint Petersburg,False,90.0,False,Day
A-5092692,2,2022-04-29 23:56:00,Monterey Park,False,83.0,False,Night
A-6526641,2,2021-02-05 00:22:02,Piedmont,False,49.0,False,Night
A-655914,2,2022-04-08 07:45:54,Washington,False,93.0,False,Day
A-3493748,4,2016-08-26 22:40:10,Westminster,False,71.0,False,Night
A-5493356,2,2021-08-27 18:20:00,Redwood City,False,26.0,False,Day
A-3941591,2,2022-12-30 21:13:28,Greenville,False,93.0,False,Night
A-3835752,2,2022-03-11 14:07:00,Long Beach,False,14.0,False,Day
A-1730321,3,2019-12-20 06:37:30,Portland,False,90.0,False,Night
A-810570,2,2021-11-19 19:10:24,Stockton,False,84.0,False,Night
A-4618319,2,2022-12-09 19:23:00,Delhi,False,88.0,False,Night
A-4402247,2,2022-07-22 16:16:55,Raleigh,False,43.0,False,Day
A-590617,1,2022-06-17 05:01:45,Phoenix,True,13.0,True,Night
A-6380999,2,2021-01-29 11:18:30,Miami,False,55.0,True,Day
A-4612111,2,2022-09-02 06:04:00,Loganton,False,93.0,False,Night
A-7436366,2,2019-03-01 18:25:33,Riverdale,False,92.0,False,Night
A-2002325,2,2019-08-02 07:39:03,Avondale,False,46.0,False,Day
A-2232868,2,2019-03-22 13:36:13,Pittsford,False,76.0,False,Day
A-469801,3,2017-06-30 09:36:52,Conley,False,93.0,False,Day
A-5327793,2,2022-01-28 15:41:47,Nashville,False,59.0,False,Day
A-590197,3,2022-06-17 16:40:14,Houston,False,50.0,False,Day
A-1471071,2,2020-05-15 08:31:17,Tulsa,False,93.0,True,Day
A-7532521,2,2018-09-07 11:49:11,Los Angeles,False,66.0,False,Day
A-5974822,2,2021-12-24 16:38:30,Houston,True,62.0,False,Day
A-5144713,2,2022-01-14 22:21:00,Union City,False,65.0,False,Night
A-868028,2,2021-10-08 06:47:53,De Soto,False,100.0,False,Night
A-2556468,2,2018-08-31 07:48:41,Atlanta,False,97.0,False,Day
A-5671444,2,2021-09-24 05:47:00,Palmdale,False,52.0,False,Night
A-633914,3,2022-04-29 08:10:32,Jacksonville,False,76.0,False,Day
A-5320161,2,2022-11-18 17:05:00,Marion,False,43.0,False,Day
A-1989152,3,2019-07-26 05:18:06,Miami,False,90.0,False,Night
A-1064836,2,2021-04-30 10:54:19,Hacienda Heights,False,30.0,False,Day
A-930947,2,2021-08-20 08:55:41,Defuniak Springs,False,85.0,False,Day
A-1035004,2,2021-05-21 09:09:00,Nassau,False,52.0,False,Day
A-1390201,3,2020-07-17 17:37:52,Saint Paul,False,61.0,False,Day
A-1070793,2,2021-04-23 17:09:41,Attleboro,False,25.0,False,Day
A-3954055,2,2022-12-23 16:48:00,San Diego,False,93.0,True,Night
A-3116180,2,2017-12-08 08:48:01,Jacksonville,False,93.0,False,Day
A-6258313,4,2021-07-09 20:26:12,Greenville,False,77.0,False,Day
A-1911887,3,2019-09-13 05:47:40,Lake Stevens,False,94.0,False,Night
A-6185247,2,2021-10-08 00:18:00,Davenport,False,90.0,False,Night
A-3676019,2,2023-03-24 16:32:00,San Bruno,False,57.0,False,Day
A-811817,2,2021-11-19 10:50:53,Palm Beach Gardens,False,100.0,False,Day
A-1007828,2,2021-06-11 17:23:45,Charlotte,False,63.0,False,Day
A-270268,2,2017-01-13 08:43:26,Houston,False,100.0,True,Day
A-1865076,3,2019-10-04 07:48:41,Buckeye,False,64.0,False,Day
A-4153901,2,2023-01-27 17:00:00,Sarasota,False,31.0,False,Day
A-3155520,2,2017-12-29 07:52:48,Raleigh,True,74.0,False,Day
A-7067069,2,2020-06-05 09:44:58,Savannah,True,73.0,True,Day
A-73198,2,2016-11-18 10:44:49,Ramona,False,6.0,False,Day
A-1662099,2,2020-02-21 09:31:34,Phoenix,True,29.0,True,Day
A-6825150,4,2020-09-11 21:42:00,New Bern,False,100.0,False,Night
A-4997313,4,2022-06-17 01:55:14,Burns,False,31.0,False,Night
A-5459363,2,2022-09-02 16:28:00,Houston,False,72.0,False,Day
A-7574718,3,2018-06-22 16:55:00,Long Beach,False,62.0,False,Day
A-4737221,2,2022-11-11 09:35:32,Opa Locka,False,69.0,False,Day
A-1184652,2,2021-01-22 18:42:00,Nashville,True,45.0,False,Night
A-6242622,4,2021-05-21 15:35:00,Camp Hill,False,32.0,False,Day
A-374554,3,2017-03-17 07:36:14,Hartford,False,53.0,False,Day
A-3312158,3,2017-09-15 09:50:33,Albuquerque,False,49.0,False,Day
A-1374681,2,2020-09-04 12:09:05,Huntsville,True,65.0,False,Day
A-3497746,2,2016-09-09 10:10:31,Orlando,False,74.0,False,Day
A-425515,2,2017-04-14 07:41:43,Lafayette Hill,False,66.0,False,Day
A-730813,3,2022-01-28 10:59:21,Hawthorne,False,15.0,False,Day
A-802696,2,2021-11-26 19:02:31,Anderson,False,29.0,False,Night
A-2513183,2,2018-10-12 10:09:37,Rochester,False,83.0,False,Day
A-3132727,2,2017-12-15 21:45:03,Houston,True,50.0,True,Night
A-437264,2,2017-05-12 19:34:41,Sacramento,False,32.0,False,Day
A-5144870,2,2022-04-22 14:13:00,Modesto,False,44.0,False,Day
A-7217452,2,2020-01-10 10:46:00,Culver City,False,41.0,False,Day
A-501011,2,2017-07-07 15:50:40,Elgin,False,47.0,True,Day
A-6956885,2,2020-11-27 06:58:30,Bronx,False,69.0,False,Day
A-4132406,2,2022-12-02 06:04:00,Dallas,False,93.0,False,Night
A-3595305,2,2017-04-21 15:32:44,North Little Rock,False,73.0,False,Day
A-5739476,2,2021-11-19 10:55:47,Houston,False,32.0,False,Day
A-3371101,3,2017-08-11 22:23:14,Richmond,False,79.0,False,Night
A-4091689,2,2022-11-18 12:30:00,Brea,False,42.0,False,Day
A-5021230,2,2022-06-24 18:06:00,Sacramento,False,14.0,True,Day
A-794281,2,2021-12-03 11:30:56,Houston,True,69.0,False,Day
A-5414018,2,2022-09-09 20:51:21,Houston,True,67.0,True,Night
A-2178295,2,2019-04-19 03:58:22,Seattle,True,86.0,True,Night
A-1122380,2,2021-03-12 10:22:24,Los Angeles,False,42.0,False,Day
A-7424585,4,2019-03-08 17:09:20,Plant City,False,39.0,False,Day
A-3542983,2,2016-10-07 14:47:21,San Juan Bautista,False,14.0,False,Day
A-3156349,2,2017-12-29 17:59:10,West Lake Hills,False,,False,Night
A-484343,3,2017-06-02 19:07:27,Arlington,False,90.0,False,Day
A-848471,2,2021-10-22 16:23:32,Dallas,True,42.0,False,Day
A-4734030,2,2022-10-14 13:48:54,Buffalo,False,42.0,False,Day
A-2529819,2,2018-10-19 07:56:55,Raleigh,True,100.0,False,Day
A-7676598,2,2017-10-27 11:18:24,Pasadena,False,,False,Day
A-2736445,2,2018-06-01 08:20:17,Rock Hill,False,96.0,False,Day
A-2868917,2,2018-04-06 06:36:41,Hamilton,True,46.0,False,Night
A-3296115,2,2017-09-08 08:10:05,Tulsa,True,90.0,True,Day
A-5946868,2,2021-10-22 21:45:00,Norfolk,False,,False,Night
A-7678175,2,2017-09-01 17:21:55,Tracy,False,12.0,False,Day
A-973399,2,2021-07-09 17:17:50,Hardeeville,False,61.0,False,Day
A-2639391,2,2018-08-10 07:33:00,Houston,True,84.0,False,Day
A-6683574,2,2020-11-27 22:07:00,Templeton,False,59.0,False,Night
A-2258640,3,2019-02-01 13:23:32,Forest Lake,False,68.0,False,Day
A-3271337,2,2017-10-27 22:20:40,New Castle,False,64.0,False,Night
A-2064550,2,2019-06-21 07:42:47,Ashburn,False,59.0,False,Day
A-116397,2,2016-12-02 11:12:20,Orlando,True,51.0,True,Day
A-4035560,4,2023-01-13 23:03:38,Sterling,False,62.0,False,Night
A-7729931,4,2019-05-31 00:51:02,Kalamazoo,False,89.0,False,Night
A-6556245,2,2021-02-12 14:59:22,Saint Paul,False,46.0,False,Day
A-3896085,2,2022-11-11 18:44:00,Philadelphia,True,90.0,False,Night
A-3101289,2,2017-12-01 15:49:43,West Chicago,False,44.0,False,Day
A-2288888,2,2019-02-15 16:40:31,Houston,False,75.0,False,Day
A-7228052,2,2020-01-17 15:42:00,Riverside,False,42.0,False,Day
A-7253369,2,2020-02-07 16:10:00,Lakewood,False,77.0,False,Day
A-7254470,2,2020-02-07 15:42:00,Santa Barbara,True,56.0,False,Day
A-623436,2,2022-05-13 11:20:20,Decatur,True,76.0,False,Day
A-6569072,2,2021-02-12 12:23:27,Boiling Springs,False,87.0,False,Day
A-5698837,2,2021-09-03 21:41:00,Corcoran,False,39.0,False,Night
A-1838272,2,2019-11-22 08:26:31,Wesley Chapel,False,83.0,False,Day
A-1374992,2,2020-09-04 17:48:53,Oakland,False,57.0,False,Day
A-1389853,3,2020-07-17 17:27:09,Hollywood,False,74.0,False,Day
A-3063747,2,2018-01-12 16:36:52,Ladson,True,93.0,True,Day
A-7031088,3,2020-05-15 08:02:59,Skokie,True,90.0,False,Day
A-5940151,2,2021-08-27 08:42:53,Ashland,True,74.0,True,Day
A-5639137,2,2021-04-09 09:48:00,Wildwood,False,62.0,False,Day
A-3942862,2,2023-01-13 08:58:58,Cleveland,False,82.0,False,Day
A-4636873,2,2022-03-11 20:00:17,Greenville,False,89.0,False,Night
A-4408768,2,2022-12-09 18:20:52,Hinsdale,False,96.0,False,Night
A-7226536,3,2020-01-17 22:51:10,Indianapolis,False,93.0,False,Night
A-5177750,2,2022-08-19 18:50:00,Boron,False,13.0,False,Day
A-1516344,2,2020-03-06 04:06:28,Greenville,False,96.0,False,Night
A-1478734,2,2020-05-22 06:58:18,Omaha,False,87.0,False,Day
A-7336968,2,2019-10-11 08:38:00,Sacramento,False,51.0,False,Day
A-7494998,2,2018-11-02 10:20:45,Yoncalla,False,80.0,False,Day
A-7544747,2,2018-08-03 18:18:50,Los Angeles,False,56.0,False,Day
A-2475731,2,2018-11-23 18:19:19,Raleigh,True,60.0,True,Night
A-2081672,3,2019-05-31 16:51:26,Fort Worth,False,48.0,False,Day
A-4504021,4,2022-08-12 07:46:10,Rocky Ford,False,51.0,False,Day
A-6347504,2,2021-01-22 21:19:00,Pensacola,False,93.0,False,Night
A-2028087,2,2019-08-16 08:54:30,Montgomery,False,63.0,False,Day
A-1166024,3,2021-02-05 06:51:42,Mason,False,100.0,False,Night
A-671599,3,2022-03-18 20:22:38,Highland Park,False,77.0,False,Night
A-6386388,2,2021-02-12 17:15:00,Lincoln,False,67.0,False,Day
A-6270682,2,2021-07-09 17:25:30,Phoenix,False,18.0,False,Day
A-1988897,3,2019-07-26 17:22:17,Indianapolis,False,44.0,False,Day
A-6189020,2,2021-05-21 23:52:28,Stuart,False,90.0,False,Night
A-1365532,3,2020-10-30 04:06:00,Winter Park,False,82.0,False,Night
A-6960068,2,2020-09-18 00:04:16,Houston,False,74.0,False,Night
A-1344303,3,2020-10-16 16:06:27,Bossier City,False,29.0,False,Day
A-4978487,2,2022-08-05 16:35:15,Escondido,False,29.0,False,Day
A-671527,2,2022-03-18 17:46:00,Seattle,False,59.0,False,Day
A-4270926,2,2022-12-30 02:20:00,Clovis,False,100.0,False,Night
A-5775010,2,2021-06-25 01:52:49,Clifton,False,81.0,False,Night
A-3560420,2,2017-02-03 16:37:51,Lake Zurich,True,30.0,False,Day
A-5811695,2,2021-12-17 21:53:05,Wagener,False,99.0,False,Night
A-7195052,2,2020-04-24 11:50:47,Rockville,True,93.0,True,Day
A-2344776,2,2019-01-18 08:16:02,New Cumberland,False,88.0,False,Day
A-4567196,2,2022-01-14 04:06:00,Tulare,False,100.0,False,Night
A-4369814,2,2022-12-16 19:59:30,Saint Paul,False,85.0,False,Night
A-4179129,2,2023-01-13 07:03:30,Tuscaloosa,False,70.0,False,Day
A-4750541,2,2022-07-22 15:59:01,Dallas,False,41.0,False,Day
A-4298637,2,2022-05-27 02:53:00,Turlock,False,83.0,False,Night
A-5394369,2,2022-04-22 14:22:40,Sunny Isles Beach,False,54.0,False,Day
A-577553,1,2022-07-01 12:01:57,Sacramento,True,44.0,True,Day
A-3438102,2,2016-08-05 11:16:24,Houston,False,52.0,False,Day
A-50669,2,2016-07-22 14:49:25,Los Angeles,True,27.0,False,Day
A-1822171,2,2019-11-15 13:46:40,Rochester,False,72.0,False,Day
A-5056036,2,2022-06-17 15:01:29,Fort Montgomery,False,,False,Day
A-6483411,2,2021-02-19 12:47:24,Tucson,False,32.0,True,Day
A-6238614,2,2021-06-18 02:43:30,West Valley City,False,25.0,False,Night
A-1278066,2,2020-11-06 11:00:28,Sarasota,False,62.0,False,Day
A-5640205,2,2021-07-23 17:56:33,Dallas,False,43.0,False,Day
A-3295693,2,2017-09-08 04:24:24,Chicago,True,60.0,True,Night
A-6058715,2,2021-06-11 12:19:44,Kansas City,False,63.0,False,Day
A-1714011,2,2019-12-13 07:33:46,Raleigh,True,89.0,True,Day
A-2409895,2,2018-12-21 07:12:24,Chesapeake,False,93.0,False,Night
A-163891,2,2016-09-30 08:58:43,Omaha,True,84.0,True,Day
A-1343848,2,2020-10-16 04:06:58,Omaha,False,72.0,False,Night
A-5947464,2,2021-09-24 18:15:30,Littleton,False,26.0,False,Day
A-1433297,2,2020-08-21 12:21:52,Houston,False,53.0,False,Day
A-5600088,2,2021-11-26 09:34:44,San Diego,True,10.0,True,Day
A-71396,3,2016-11-11 20:51:29,Los Angeles,False,33.0,False,Night
